day_num;timestamp;avg_watt;min_watt;max_watt;
9948;18.06.25, 02:45:48;722,544;721,386;723,737;
9949;18.06.25, 02:45:49;722,645;721,243;723,356;
9950;18.06.25, 02:45:50;722,936;721,602;723,776;
9951;18.06.25, 02:45:51;722,821;722,080;723,509;
9952;18.06.25, 02:45:52;722,814;721,384;724,550;
9953;18.06.25, 02:45:53;723,099;722,643;723,702;
9954;18.06.25, 02:45:54;723,227;721,914;724,882;
9955;18.06.25, 02:45:55;722,834;721,790;723,687;
9956;18.06.25, 02:45:56;722,633;721,614;723,464;
9957;18.06.25, 02:45:57;722,931;722,539;723,550;
9958;18.06.25, 02:45:58;723,400;722,621;724,115;
9959;18.06.25, 02:45:59;722,894;722,478;723,537;
9960;18.06.25, 02:46:00;723,885;722,964;726,158;
9961;18.06.25, 02:46:01;724,387;722,948;727,510;
9962;18.06.25, 02:46:02;723,283;722,123;724,293;
9963;18.06.25, 02:46:03;723,869;723,479;724,353;
9964;18.06.25, 02:46:04;723,059;721,884;725,387;
9965;18.06.25, 02:46:05;723,350;722,704;724,702;
9966;18.06.25, 02:46:06;723,384;722,006;724,380;
9967;18.06.25, 02:46:07;722,627;722,087;723,007;
9968;18.06.25, 02:46:08;723,600;722,304;724,427;
9969;18.06.25, 02:46:09;723,667;723,135;724,661;
9970;18.06.25, 02:46:10;722,828;721,575;723,829;
9971;18.06.25, 02:46:11;723,446;721,927;724,119;
9972;18.06.25, 02:46:12;723,381;722,513;724,009;
9973;18.06.25, 02:46:13;723,433;722,560;724,643;
9974;18.06.25, 02:46:14;723,299;722,235;723,941;
9975;18.06.25, 02:46:15;723,447;722,917;724,091;
9976;18.06.25, 02:46:16;723,567;722,643;724,096;
9977;18.06.25, 02:46:17;723,593;722,470;724,654;
9978;18.06.25, 02:46:18;723,605;722,595;724,909;
9979;18.06.25, 02:46:19;723,852;722,413;724,945;
9980;18.06.25, 02:46:20;724,150;723,487;724,597;
9981;18.06.25, 02:46:21;724,078;723,332;725,800;
9982;18.06.25, 02:46:22;723,534;722,468;724,178;
9983;18.06.25, 02:46:23;723,846;723,039;724,181;
9984;18.06.25, 02:46:24;723,733;722,495;724,856;
9985;18.06.25, 02:46:25;723,550;723,180;723,954;
9986;18.06.25, 02:46:26;723,916;722,957;725,158;
9987;18.06.25, 02:46:27;723,542;722,781;724,564;
9988;18.06.25, 02:46:28;724,263;723,210;724,976;
9989;18.06.25, 02:46:29;724,421;723,287;725,827;
9990;18.06.25, 02:46:30;724,363;723,681;725,018;
9991;18.06.25, 02:46:31;724,513;723,310;726,302;
9992;18.06.25, 02:46:32;724,671;724,353;725,306;
9993;18.06.25, 02:46:33;724,199;722,787;726,921;
9994;18.06.25, 02:46:34;723,851;722,754;724,986;
9995;18.06.25, 02:46:35;723,641;722,144;724,726;
9996;18.06.25, 02:46:36;723,583;723,063;724,158;
9997;18.06.25, 02:46:37;723,604;722,219;724,745;
9998;18.06.25, 02:46:38;724,182;722,995;725,638;
9999;18.06.25, 02:46:39;723,927;723,060;724,705;
10000;18.06.25, 02:46:40;723,519;722,782;724,289;
10001;18.06.25, 02:46:41;723,713;722,195;725,148;
10002;18.06.25, 02:46:42;723,770;722,755;724,779;
10003;18.06.25, 02:46:43;723,487;722,319;724,448;
10004;18.06.25, 02:46:44;723,660;723,115;724,512;
10005;18.06.25, 02:46:45;723,629;722,412;726,641;
10006;18.06.25, 02:46:46;723,486;722,278;724,549;
10007;18.06.25, 02:46:47;723,009;722,577;723,260;
10008;18.06.25, 02:46:48;723,449;722,003;724,582;
10009;18.06.25, 02:46:49;723,850;723,160;724,703;
10010;18.06.25, 02:46:50;723,278;721,521;724,544;
10011;18.06.25, 02:46:51;723,602;722,735;724,844;
10012;18.06.25, 02:46:52;723,672;722,244;725,026;
10013;18.06.25, 02:46:53;723,617;722,152;724,320;
10014;18.06.25, 02:46:54;724,314;723,478;725,238;
10015;18.06.25, 02:46:55;724,558;723,619;725,525;
10016;18.06.25, 02:46:56;724,259;723,821;724,953;
10017;18.06.25, 02:46:57;724,964;723,772;725,356;
10018;18.06.25, 02:46:58;723,708;723,092;724,230;
10019;18.06.25, 02:46:59;724,121;722,884;725,318;
10020;18.06.25, 02:47:00;725,334;723,758;728,239;
10021;18.06.25, 02:47:01;725,390;723,791;728,341;
10022;18.06.25, 02:47:02;724,365;723,164;725,252;
10023;18.06.25, 02:47:03;724,959;724,115;726,280;
10024;18.06.25, 02:47:04;724,864;724,412;725,492;
10025;18.06.25, 02:47:05;724,109;722,736;725,430;
10026;18.06.25, 02:47:06;724,379;722,630;725,415;
10027;18.06.25, 02:47:07;723,926;722,749;725,081;
10028;18.06.25, 02:47:08;724,004;723,638;724,632;
10029;18.06.25, 02:47:09;724,487;722,852;725,890;
10030;18.06.25, 02:47:10;724,219;722,703;725,707;
10031;18.06.25, 02:47:11;724,145;723,404;724,647;
10032;18.06.25, 02:47:12;724,338;723,112;725,697;
10033;18.06.25, 02:47:13;724,521;723,648;725,617;
10034;18.06.25, 02:47:14;724,083;722,743;724,721;
10035;18.06.25, 02:47:15;724,513;722,236;726,008;
10036;18.06.25, 02:47:16;725,270;724,442;726,092;
10037;18.06.25, 02:47:17;724,289;722,868;726,259;
10038;18.06.25, 02:47:18;724,711;723,951;725,648;
10039;18.06.25, 02:47:19;724,966;723,907;725,866;
10040;18.06.25, 02:47:20;724,704;723,178;725,662;
10041;18.06.25, 02:47:21;746,447;722,664;797,702;
10042;18.06.25, 02:47:22;722,355;721,214;723,624;
10043;18.06.25, 02:47:23;721,569;720,321;723,183;
10044;18.06.25, 02:47:24;720,594;719,756;721,392;
10045;18.06.25, 02:47:25;721,578;721,041;722,389;
10046;18.06.25, 02:47:26;724,176;722,448;726,517;
10047;18.06.25, 02:47:27;726,060;725,350;727,373;
10048;18.06.25, 02:47:28;726,747;725,337;727,916;
10049;18.06.25, 02:47:29;727,151;726,397;728,269;
10050;18.06.25, 02:47:30;727,295;725,944;728,430;
10051;18.06.25, 02:47:31;726,637;724,894;728,070;
10052;18.06.25, 02:47:32;726,819;725,836;727,968;
10053;18.06.25, 02:47:33;727,569;725,462;730,430;
10054;18.06.25, 02:47:34;726,568;726,053;727,249;
10055;18.06.25, 02:47:35;726,652;725,789;728,008;
10056;18.06.25, 02:47:36;727,139;726,488;728,839;
10057;18.06.25, 02:47:37;726,378;724,407;728,413;
10058;18.06.25, 02:47:38;726,386;725,841;727,267;
10059;18.06.25, 02:47:39;726,651;725,907;727,253;
10060;18.06.25, 02:47:40;726,996;724,072;728,676;
10061;18.06.25, 02:47:41;726,974;726,136;727,578;
10062;18.06.25, 02:47:42;728,030;726,736;729,636;
10063;18.06.25, 02:47:43;726,975;725,848;728,708;
10064;18.06.25, 02:47:44;726,645;725,510;727,629;
10065;18.06.25, 02:47:45;727,586;726,571;728,633;
10066;18.06.25, 02:47:46;726,837;725,474;728,682;
10067;18.06.25, 02:47:47;727,674;726,922;728,509;
10068;18.06.25, 02:47:48;726,845;724,717;729,521;
10069;18.06.25, 02:47:49;727,485;725,939;729,584;
10070;18.06.25, 02:47:50;727,143;725,918;728,336;
10071;18.06.25, 02:47:51;727,692;726,199;728,938;
10072;18.06.25, 02:47:52;726,823;726,597;727,421;
10073;18.06.25, 02:47:53;727,176;725,291;729,029;
10074;18.06.25, 02:47:54;727,093;725,015;729,241;
10075;18.06.25, 02:47:55;727,145;726,058;727,941;
10076;18.06.25, 02:47:56;727,036;725,560;728,358;
10077;18.06.25, 02:47:57;727,333;726,030;729,155;
10078;18.06.25, 02:47:58;727,032;726,010;728,620;
10079;18.06.25, 02:47:59;726,850;725,025;728,412;
10080;18.06.25, 02:48:00;727,967;724,866;733,135;
10081;18.06.25, 02:48:01;727,180;726,094;727,787;
10082;18.06.25, 02:48:02;727,049;726,133;727,733;
10083;18.06.25, 02:48:03;727,385;725,904;728,308;
10084;18.06.25, 02:48:04;727,753;726,665;728,323;
10085;18.06.25, 02:48:05;726,974;724,681;728,552;
10086;18.06.25, 02:48:06;727,277;726,351;727,738;
10087;18.06.25, 02:48:07;727,992;726,573;728,584;
10088;18.06.25, 02:48:08;727,496;726,582;729,595;
10089;18.06.25, 02:48:09;727,992;725,681;729,040;
10090;18.06.25, 02:48:10;749,405;728,057;787,458;
10091;18.06.25, 02:48:11;727,212;725,061;730,546;
10092;18.06.25, 02:48:12;725,631;724,596;726,917;
10093;18.06.25, 02:48:13;725,744;724,057;727,721;
10094;18.06.25, 02:48:14;725,237;723,994;726,464;
10095;18.06.25, 02:48:15;725,673;723,684;728,506;
10096;18.06.25, 02:48:16;725,564;724,092;727,469;
10097;18.06.25, 02:48:17;725,879;724,759;727,001;
10098;18.06.25, 02:48:18;724,801;723,230;725,985;
10099;18.06.25, 02:48:19;725,142;722,052;726,728;
10100;18.06.25, 02:48:20;725,734;723,370;727,452;
10101;18.06.25, 02:48:21;725,473;723,413;727,085;
10102;18.06.25, 02:48:22;724,979;724,576;725,417;
10103;18.06.25, 02:48:23;724,845;723,240;726,511;
10104;18.06.25, 02:48:24;725,072;723,576;726,463;
10105;18.06.25, 02:48:25;726,137;725,391;727,463;
10106;18.06.25, 02:48:26;725,806;724,210;727,480;
10107;18.06.25, 02:48:27;725,701;724,275;726,434;
10108;18.06.25, 02:48:28;725,338;724,576;725,997;
10109;18.06.25, 02:48:29;725,982;724,035;727,882;
10110;18.06.25, 02:48:30;725,540;724,099;726,389;
10111;18.06.25, 02:48:31;726,004;724,080;727,661;
10112;18.06.25, 02:48:32;725,609;724,934;726,491;
10113;18.06.25, 02:48:33;725,624;724,412;727,265;
10114;18.06.25, 02:48:34;725,190;723,648;726,040;
10115;18.06.25, 02:48:35;725,673;724,638;727,237;
10116;18.06.25, 02:48:36;725,633;723,045;728,099;
10117;18.06.25, 02:48:37;726,395;725,507;727,881;
10118;18.06.25, 02:48:38;726,444;725,552;727,349;
10119;18.06.25, 02:48:39;725,666;724,023;726,779;
10120;18.06.25, 02:48:40;725,562;724,297;726,628;
10121;18.06.25, 02:48:41;726,371;725,755;727,140;
10122;18.06.25, 02:48:42;726,096;724,091;727,433;
10123;18.06.25, 02:48:43;725,545;724,518;727,198;
10124;18.06.25, 02:48:44;725,484;724,114;726,708;
10125;18.06.25, 02:48:45;725,322;723,479;727,407;
10126;18.06.25, 02:48:46;726,607;725,120;727,577;
10127;18.06.25, 02:48:47;725,774;724,885;726,704;
10128;18.06.25, 02:48:48;725,977;724,920;726,687;
10129;18.06.25, 02:48:49;726,155;724,991;727,700;
10130;18.06.25, 02:48:50;726,193;724,710;727,849;
10131;18.06.25, 02:48:51;726,083;725,105;727,625;
10132;18.06.25, 02:48:52;726,000;724,697;727,701;
10133;18.06.25, 02:48:53;726,253;725,197;728,615;
10134;18.06.25, 02:48:54;725,397;724,605;726,614;
10135;18.06.25, 02:48:55;726,232;725,908;727,104;
10136;18.06.25, 02:48:56;726,489;725,732;727,484;
10137;18.06.25, 02:48:57;726,090;725,437;726,884;
10138;18.06.25, 02:48:58;726,163;724,449;727,879;
10139;18.06.25, 02:48:59;726,338;725,689;726,736;
10140;18.06.25, 02:49:00;727,212;724,351;733,561;
10141;18.06.25, 02:49:01;726,737;725,221;727,551;
10142;18.06.25, 02:49:02;726,344;724,936;727,422;
10143;18.06.25, 02:49:03;726,807;726,225;727,297;
10144;18.06.25, 02:49:04;726,969;725,804;727,921;
10145;18.06.25, 02:49:05;726,465;725,972;727,114;
10146;18.06.25, 02:49:06;725,737;723,660;727,292;
10147;18.06.25, 02:49:07;725,660;725,259;726,266;
10148;18.06.25, 02:49:08;726,677;725,365;727,853;
10149;18.06.25, 02:49:09;725,885;724,818;727,375;
10150;18.06.25, 02:49:10;726,954;725,428;727,755;
10151;18.06.25, 02:49:11;726,531;726,104;727,254;
10152;18.06.25, 02:49:12;725,942;724,838;727,403;
10153;18.06.25, 02:49:13;726,001;725,736;726,401;
10154;18.06.25, 02:49:14;726,190;725,194;726,744;
10155;18.06.25, 02:49:15;726,419;725,029;727,614;
10156;18.06.25, 02:49:16;726,286;725,361;727,284;
10157;18.06.25, 02:49:17;726,567;724,909;728,018;
10158;18.06.25, 02:49:18;726,278;725,979;726,689;
10159;18.06.25, 02:49:19;725,816;724,820;727,102;
10160;18.06.25, 02:49:20;725,990;724,906;727,433;
10161;18.06.25, 02:49:21;726,123;725,142;727,355;
10162;18.06.25, 02:49:22;725,431;725,111;725,951;
10163;18.06.25, 02:49:23;726,121;724,707;727,926;
10164;18.06.25, 02:49:24;726,703;724,981;728,233;
10165;18.06.25, 02:49:25;726,209;724,723;727,441;
10166;18.06.25, 02:49:26;725,112;724,232;726,273;
10167;18.06.25, 02:49:27;726,298;725,453;728,043;
10168;18.06.25, 02:49:28;726,074;725,418;727,116;
10169;18.06.25, 02:49:29;726,838;725,392;728,534;
10170;18.06.25, 02:49:30;726,709;725,543;727,356;
10171;18.06.25, 02:49:31;726,425;725,733;727,081;
10172;18.06.25, 02:49:32;727,473;725,752;728,781;
10173;18.06.25, 02:49:33;726,979;725,510;728,065;
10174;18.06.25, 02:49:34;727,044;725,555;728,223;
10175;18.06.25, 02:49:35;726,449;725,141;727,854;
10176;18.06.25, 02:49:36;726,659;725,190;728,067;
10177;18.06.25, 02:49:37;726,988;725,322;727,854;
10178;18.06.25, 02:49:38;726,370;725,569;727,004;
10179;18.06.25, 02:49:39;726,927;725,036;727,705;
10180;18.06.25, 02:49:40;726,395;725,540;727,264;
10181;18.06.25, 02:49:41;727,686;726,881;728,569;
10182;18.06.25, 02:49:42;726,506;725,928;727,546;
10183;18.06.25, 02:49:43;742,576;726,033;789,469;
10184;18.06.25, 02:49:44;728,431;726,075;730,406;
10185;18.06.25, 02:49:45;727,284;725,077;729,365;
10186;18.06.25, 02:49:46;725,943;725,516;726,331;
10187;18.06.25, 02:49:47;725,456;724,439;726,491;
10188;18.06.25, 02:49:48;726,043;723,795;727,010;
10189;18.06.25, 02:49:49;726,629;726,006;727,508;
10190;18.06.25, 02:49:50;725,657;723,728;727,342;
10191;18.06.25, 02:49:51;725,574;724,726;726,773;
10192;18.06.25, 02:49:52;725,410;724,921;726,243;
10193;18.06.25, 02:49:53;725,957;725,037;726,850;
10194;18.06.25, 02:49:54;725,689;724,167;727,637;
10195;18.06.25, 02:49:55;725,108;723,443;727,118;
10196;18.06.25, 02:49:56;725,450;724,343;726,046;
10197;18.06.25, 02:49:57;725,688;724,942;726,488;
10198;18.06.25, 02:49:58;724,500;723,252;726,213;
10199;18.06.25, 02:49:59;725,474;724,233;727,223;
10200;18.06.25, 02:50:00;727,132;724,829;733,084;
10201;18.06.25, 02:50:01;726,113;723,990;727,905;
10202;18.06.25, 02:50:02;726,027;725,011;726,873;
10203;18.06.25, 02:50:03;726,312;724,897;728,372;
10204;18.06.25, 02:50:04;726,251;725,501;727,196;
10205;18.06.25, 02:50:05;725,768;724,813;726,189;
10206;18.06.25, 02:50:06;750,486;724,767;792,796;
10207;18.06.25, 02:50:07;733,197;731,497;734,798;
10208;18.06.25, 02:50:08;728,319;724,794;733,262;
10209;18.06.25, 02:50:09;725,236;724,411;725,915;
10210;18.06.25, 02:50:10;725,712;724,343;727,811;
10211;18.06.25, 02:50:11;724,949;723,211;726,976;
10212;18.06.25, 02:50:12;725,505;724,747;726,508;
10213;18.06.25, 02:50:13;725,878;724,436;727,893;
10214;18.06.25, 02:50:14;725,278;723,390;727,412;
10215;18.06.25, 02:50:15;724,420;722,682;725,054;
10216;18.06.25, 02:50:16;725,597;723,491;726,949;
10217;18.06.25, 02:50:17;725,550;724,614;726,425;
10218;18.06.25, 02:50:18;725,133;723,828;725,852;
10219;18.06.25, 02:50:19;725,268;724,087;726,303;
10220;18.06.25, 02:50:20;724,960;723,704;725,469;
10221;18.06.25, 02:50:21;725,993;725,158;726,766;
10222;18.06.25, 02:50:22;725,962;724,699;726,637;
10223;18.06.25, 02:50:23;725,726;724,677;727,006;
10224;18.06.25, 02:50:24;724,398;722,979;725,699;
10225;18.06.25, 02:50:25;725,851;724,096;727,564;
10226;18.06.25, 02:50:26;725,545;724,600;726,461;
10227;18.06.25, 02:50:27;725,373;724,500;726,746;
10228;18.06.25, 02:50:28;725,683;723,542;727,970;
10229;18.06.25, 02:50:29;726,128;725,613;727,003;
10230;18.06.25, 02:50:30;725,996;724,596;728,480;
10231;18.06.25, 02:50:31;725,456;724,554;726,486;
10232;18.06.25, 02:50:32;725,818;724,844;726,675;
10233;18.06.25, 02:50:33;726,236;725,604;727,116;
10234;18.06.25, 02:50:34;724,952;723,681;725,774;
10235;18.06.25, 02:50:35;724,508;723,661;725,290;
10236;18.06.25, 02:50:36;724,534;723,919;725,976;
10237;18.06.25, 02:50:37;725,421;724,765;726,407;
10238;18.06.25, 02:50:38;724,976;723,858;725,843;
10239;18.06.25, 02:50:39;725,095;724,109;726,141;
10240;18.06.25, 02:50:40;724,939;724,378;725,801;
10241;18.06.25, 02:50:41;725,117;724,465;725,841;
10242;18.06.25, 02:50:42;725,433;724,459;726,983;
10243;18.06.25, 02:50:43;724,978;723,701;727,453;
10244;18.06.25, 02:50:44;725,945;725,654;726,457;
10245;18.06.25, 02:50:45;725,899;724,395;728,106;
10246;18.06.25, 02:50:46;725,241;723,242;726,325;
10247;18.06.25, 02:50:47;725,142;723,425;726,882;
10248;18.06.25, 02:50:48;724,781;722,699;728,704;
10249;18.06.25, 02:50:49;725,738;723,693;729,487;
10250;18.06.25, 02:50:50;725,845;724,669;726,913;
10251;18.06.25, 02:50:51;725,426;724,933;725,839;
10252;18.06.25, 02:50:52;724,967;723,589;726,231;
10253;18.06.25, 02:50:53;725,171;723,547;725,932;
10254;18.06.25, 02:50:54;725,884;723,736;728,067;
10255;18.06.25, 02:50:55;725,834;725,227;726,632;
10256;18.06.25, 02:50:56;725,668;723,144;727,779;
10257;18.06.25, 02:50:57;725,888;724,993;726,747;
10258;18.06.25, 02:50:58;724,882;723,789;727,001;
10259;18.06.25, 02:50:59;725,387;724,554;726,263;
10260;18.06.25, 02:51:00;727,698;724,515;735,966;
10261;18.06.25, 02:51:01;726,441;724,698;728,017;
10262;18.06.25, 02:51:02;726,410;725,247;728,692;
10263;18.06.25, 02:51:03;726,328;725,108;727,904;
10264;18.06.25, 02:51:04;726,292;724,111;728,102;
10265;18.06.25, 02:51:05;742,648;725,782;773,680;
10266;18.06.25, 02:51:06;724,754;722,765;726,132;
10267;18.06.25, 02:51:07;724,966;724,312;726,587;
10268;18.06.25, 02:51:08;725,252;722,870;727,914;
10269;18.06.25, 02:51:09;725,836;724,353;726,995;
10270;18.06.25, 02:51:10;724,759;722,918;727,132;
